master_id,hubspot_id,account_id,vitally_id,confidence_tier,company_name,domain,segment,industry,plan,state,csm_owner,signup_date,mrr_mxn,mrr_source,mrr_confidence,mrr_original,currency_original,churn_date,churn_status,reference_month
de0488775bd0,HS-100502,ACC-2501,cus_100501,T1,Baeza y Segovia S.A. de C.V.,baeza824.com.mx,SMB,Retail,Basico,Nuevo León,Luis Peña,2024-03-13,8502.00,crm,high,8502.00,MXN,2024-06-30,churned,2024-06
de3394369082,HS-100430,ACC-2429,cus_100429,T1,"Alonso, Bañuelos y Paredes",alonso711.com.mx,SMB,Salud,Basico,Sonora,Luis Peña,2023-06-26,3158.00,crm,high,3158.00,MXN,,active,2024-08
de3af92df17a,HS-100313,ACC-2312,cus_100312,T1,"Carrión, Mejía y Aparicio",carrión142.com.mx,SMB,Agroindustria,Basico,Yucatán,Fernanda Solís,2022-06-15,6249.00,crm,high,6249.00,MXN,,active,2024-08
de73c32fa777,HS-100364,ACC-2363,cus_100363,T1,Laboratorios Mejía y Bustos,laboratorios41.com.mx,SMB,Hospitalidad,Basico,Chihuahua,Fernanda Solís,2023-04-16,2596.00,crm,high,2596.00,MXN,,active,2024-08
dfdbf0b4c7e0,HS-100406,ACC-2405,cus_100405,T1,"Castro, Collado y Villalpando",castro753.com.mx,Enterprise,Logística,Premium,Estado de México,Marta Díaz,2023-11-17,65740.00,crm,high,65740.00,MXN,,active,2024-08
e044425f0f1a,HS-100403,ACC-2402,cus_100402,T1,Heredia y Ávila S.C.,heredia632.com.mx,SMB,Hospitalidad,Basico,Guanajuato,Jorge Ibarra,2022-09-07,3601.00,crm,high,3601.00,MXN,2022-11-12,churned,2022-11
e0ed9bc3304b,HS-100494,ACC-2493,cus_100493,T1,Rosario-Delgado,rosariodelga299.com.mx,SMB,Construcción,Basico,Guanajuato,Fernanda Solís,2024-03-01,4138.00,crm,high,4138.00,MXN,,active,2024-08
e102e7f3e17f,HS-100416,ACC-2415,cus_100415,T1,"Club Henríquez, Lara y Aragón",club532.com.mx,SMB,Agroindustria,Basico,Yucatán,Jorge Ibarra,2022-08-16,6571.00,crm,high,6571.00,MXN,,active,2024-08
e19569d925d2,HS-100606,ACC-2605,cus_100605,T1,Club González-Jasso,club271.com.mx,SMB,Logística,Basico,CDMX,Diego Ortega,2022-08-20,5803.00,crm,high,5803.00,MXN,,active,2024-08
e31d2d4a48e2,HS-100513,ACC-2512,cus_100512,T2,Proyectos Carrasco-Cabrera,proyectos829.com.mx,Enterprise,Manufactura,Premium,Nuevo León,Luis Peña,2023-05-10,51424.00,crm,high,51424.00,MXN,,active,2024-08
e37c074286d9,HS-100339,ACC-2338,cus_100338,T1,Zedillo S.C.,zedillo846.com.mx,SMB,Automotriz,Basico,Jalisco,Diego Ortega,2023-01-23,3789.00,crm,high,3789.00,MXN,,active,2024-08
e382b0077d44,HS-100013,ACC-2012,cus_100012,T1,Aguilar-Tejeda,aguilartejed842.com.mx,Mid-Market,Construcción,Pro,Sonora,Luis Peña,2022-07-01,19336.00,crm,high,19336.00,MXN,,active,2024-08
e4190b8c9edb,HS-100603,ACC-2602,cus_100602,T1,Casárez-Murillo,casárezmuril509.com.mx,SMB,Servicios Financieros,Basico,Jalisco,Ana Ruiz,2022-10-04,3701.00,crm,high,3701.00,MXN,,active,2024-08
e43a3fafab38,HS-100372,ACC-2371,cus_100371,T1,"Grupo Casanova, Franco y Jurado",grupo157.com.mx,SMB,Logística,Basico,Puebla,Diego Ortega,2023-07-02,3607.00,crm,high,3607.00,MXN,,active,2024-08
e48d5b78a86a,HS-100337,ACC-2336,cus_100336,T1,Rivero-Ortiz,riveroortiz121.com.mx,Mid-Market,Agroindustria,Pro,Nuevo León,Luis Peña,2024-04-10,18667.00,imputed_from_deal,high,,MXN,,active,2024-08
e49077a75737,HS-100645,ACC-2644,cus_100644,T1,Jimínez e Hijos,jimínez804.com.mx,SMB,Servicios Financieros,Basico,Estado de México,Jorge Ibarra,2022-10-13,8527.00,crm,high,8527.00,MXN,,active,2024-08
e552d9325009,HS-100383,ACC-2382,cus_100382,T1,Garay y Garay S. R.L. de C.V.,garay879.com.mx,Mid-Market,Automotriz,Pro,Chihuahua,Jorge Ibarra,2024-03-19,10038.00,crm,high,10038.00,MXN,,active,2024-08
e57b67711c10,HS-100296,ACC-2295,cus_100295,T1,Industrias Jaramillo-Jaime,industrias782.com.mx,SMB,Construcción,Basico,Yucatán,Marta Díaz,2022-07-09,3305.00,crm,high,3305.00,MXN,,active,2024-08
e5bcc1fbee61,HS-100049,ACC-2048,cus_100048,T1,Arellano-Robles S. R.L. de C.V.,arellanorobl827.com.mx,SMB,Hospitalidad,Basico,Querétaro,Carla Nuñez,2022-08-09,7357.00,crm,high,7357.00,MXN,,active,2024-08
e5c032b1ac0b,HS-100014,ACC-2013,cus_100013,T1,"Zayas, Limón y Tejada",zayas323.com.mx,SMB,Agroindustria,Basico,Yucatán,Fernanda Solís,2023-01-12,3741.00,crm,high,3741.00,MXN,,active,2024-08
e622c23e2951,HS-100435,ACC-2434,cus_100434,T1,Corporacin Galindo-Niño,corporacin172.com.mx,SMB,Alimentos,Basico,Querétaro,Luis Peña,2022-12-17,2677.00,crm,high,2677.00,MXN,,active,2024-08
e7259d79b184,HS-100139,ACC-2138,cus_100138,T1,Curiel-Valentín e Hijos,curielvalent418.com.mx,SMB,Servicios Financieros,Basico,Jalisco,Jorge Ibarra,2024-02-15,2763.00,crm,high,2763.00,MXN,,active,2024-08
e75f33c9ed23,HS-100105,ACC-2104,cus_100104,T1,Grupo Covarrubias y Cruz,grupo872.com.mx,Enterprise,Alimentos,Premium,Querétaro,Diego Ortega,2023-04-16,59952.00,crm,high,59952.00,MXN,,active,2024-08
e79544859377,HS-100162,ACC-2161,cus_100161,T1,Malave-Delgado,malavedelgad406.com.mx,Mid-Market,Automotriz,Pro,CDMX,Diego Ortega,2023-09-28,9265.00,crm,high,9265.00,MXN,,active,2024-08
e883c54c8ca8,HS-100084,ACC-2083,cus_100083,T1,"de la Crúz, García y Carrillo",de478.com.mx,SMB,Servicios Financieros,Basico,Sonora,Jorge Ibarra,2023-04-16,5406.00,crm,high,5406.00,MXN,,active,2024-08
e88a6a9945b0,HS-100338,ACC-2337,cus_100337,T1,"Grupo Vallejo, Arriaga y Tejada",grupo157.com.mx,Mid-Market,Alimentos,Pro,Chihuahua,Jorge Ibarra,2022-07-02,21242.00,crm,high,21242.00,MXN,,active,2024-08
e8f392fbcfbd,HS-100322,ACC-2321,cus_100321,T1,Montez-Peres,montezperes103.com.mx,Mid-Market,Manufactura,Pro,Nuevo León,Fernanda Solís,2023-10-04,19823.00,imputed_from_deal,medium,,MXN,,active,2024-08
e9214ee5bf0b,HS-100627,ACC-2626,cus_100626,T1,"Aguayo, Arellano y Treviño",aguayo535.com.mx,SMB,Servicios Financieros,Basico,Nuevo León,Jorge Ibarra,2024-06-26,5062.00,crm,high,5062.00,MXN,,active,2024-08
e96833e2c6bb,HS-100449,ACC-2448,cus_100448,T1,Escalante y Aguilera A.C.,escalante974.com.mx,SMB,Alimentos,Basico,Yucatán,Fernanda Solís,2022-10-06,5998.00,crm,high,5998.00,MXN,2023-03-10,churned,2023-03
e9e407e1731c,HS-100511,ACC-2510,cus_100510,T1,Saldaña y Munguía e Hijos,saldaña558.com.mx,Mid-Market,Alimentos,Pro,Guanajuato,Carla Nuñez,2024-05-03,24881.00,crm,high,24881.00,MXN,,active,2024-08
ea8725dcabb1,HS-100071,ACC-2070,cus_100070,T1,"Haro, Bahena y Alva",haro441.com.mx,Mid-Market,Construcción,Pro,Puebla,Fernanda Solís,2024-06-19,19559.00,crm,high,19559.00,MXN,,active,2024-08
eab9d5094af3,HS-100318,ACC-2317,cus_100317,T1,"Espinal, de la Rosa y Guerra",espinal125.com.mx,SMB,Logística,Basico,Guanajuato,Jorge Ibarra,2022-08-13,6697.00,crm,high,6697.00,MXN,,active,2024-08
eb0b897c470a,HS-100639,ACC-2638,cus_100638,T1,Club Baeza-Jaramillo,club119.com.mx,SMB,Agroindustria,Basico,Estado de México,Carla Nuñez,2022-04-20,8232.00,crm,high,8232.00,MXN,,active,2024-08
eb11583a635e,HS-100345,ACC-2344,cus_100344,T1,"Lebrón, Vallejo y Polanco",lebrón224.com.mx,SMB,Agroindustria,Basico,Jalisco,Fernanda Solís,2022-08-27,6737.00,crm,high,6737.00,MXN,,active,2024-08
eb6e17931ac2,HS-100605,ACC-2604,cus_100604,T1,Guardado-Chapa,guardadochap741.com.mx,SMB,Retail,Basico,Yucatán,Luis Peña,2023-02-09,7927.00,crm,high,7927.00,MXN,,active,2024-08
eb78824cdc91,HS-100187,ACC-2186,cus_100186,T1,"Marroquín, Leiva y Maya",marroquín797.com.mx,Mid-Market,Alimentos,Pro,Sonora,Luis Peña,2023-03-28,25817.00,crm,high,25817.00,MXN,2024-02-08,churned,2024-02
ebaae71bb69b,HS-100650,ACC-2649,cus_100649,T1,"Laboratorios Acevedo, Roldán y Quezada",laboratorios387.com.mx,SMB,Retail,Basico,Nuevo León,Luis Peña,2024-03-23,2332.00,crm,high,2332.00,MXN,,active,2024-08
ecd54f585087,HS-100599,ACC-2598,cus_100598,T1,Industrias Rosado-Gaona,industrias431.com.mx,SMB,Logística,Basico,Sonora,Carla Nuñez,2023-05-10,7420.00,crm,high,7420.00,MXN,,active,2024-08
ed0225bd89c5,HS-100593,ACC-2592,cus_100592,T1,Gil S.A.,gil910.com.mx,SMB,Educación,Basico,Guanajuato,Jorge Ibarra,2023-04-10,7626.00,crm,high,7626.00,MXN,,active,2024-08
ed5931954b72,HS-100531,ACC-2530,cus_100530,T1,Zelaya S. R.L. de C.V.,zelaya505.com.mx,Mid-Market,Educación,Pro,Yucatán,Diego Ortega,2024-04-11,20509.00,crm,high,20509.00,MXN,,active,2024-08
eda37dec809b,HS-100491,ACC-2490,cus_100490,T1,Espinal-Coronado,espinalcoron287.com.mx,SMB,Agroindustria,Basico,Chihuahua,Diego Ortega,2024-03-29,2762.00,crm,high,2762.00,MXN,,active,2024-08
ee1a76c497e4,HS-100394,ACC-2393,cus_100393,T1,Proyectos Baca y Becerra,proyectos390.com.mx,Mid-Market,Automotriz,Pro,Jalisco,Ana Ruiz,2022-07-24,18678.00,crm,high,18678.00,MXN,,active,2024-08
ef0e67d8ffaf,HS-100297,ACC-2296,cus_100296,T1,Despacho Sánchez-Carmona,despacho93.com.mx,Mid-Market,Manufactura,Pro,Sonora,Luis Peña,2022-11-18,25562.00,crm,high,25562.00,MXN,,active,2024-08
ef28de0cbaf4,HS-100247,ACC-2246,cus_100246,T1,Abrego S.C.,abrego40.com.mx,SMB,Tecnología,Basico,Yucatán,Diego Ortega,2022-10-01,4350.00,crm,high,4350.00,MXN,,active,2024-08
ef9605d5a1d4,HS-100464,ACC-2463,cus_100463,T1,"Lovato, Cortés y Abreu",lovato987.com.mx,Mid-Market,Salud,Pro,Jalisco,Marta Díaz,2023-03-25,19305.00,crm,high,19305.00,MXN,,active,2024-08
efdc46580159,HS-100268,ACC-2267,cus_100267,T2,Grupo Ceja y Galván,grupo688.com.mx,Mid-Market,Retail,Pro,Nuevo León,Fernanda Solís,2023-12-16,22310.00,crm,high,22310.00,MXN,,active,2024-08
efe6dcc1eacd,HS-100470,ACC-2469,cus_100469,T1,Bétancourt-Sánchez y Asociados,bétancourtsá602.com.mx,Enterprise,Manufactura,Premium,Estado de México,Ana Ruiz,2022-12-11,45182.00,crm,high,45182.00,MXN,,active,2024-08
eff19c144690,HS-100275,ACC-2274,cus_100274,T2,"Proyectos Muñiz, Benavídez y Rivero",proyectos177.com.mx,SMB,Alimentos,Basico,Guanajuato,Diego Ortega,2022-08-10,7843.00,imputed_from_deal,medium,,MXN,,active,2024-08
f08e91043b03,HS-100285,ACC-2284,cus_100284,T1,de la O-Niño,de651.com.mx,Mid-Market,Construcción,Pro,Chihuahua,Carla Nuñez,2023-04-28,17993.00,crm,high,17993.00,MXN,,active,2024-08
f08eb23cc0db,HS-100143,ACC-2142,cus_100142,T1,Puente e Hijos,puente792.com.mx,SMB,Logística,Basico,Querétaro,Carla Nuñez,2023-08-16,8471.00,crm,high,8471.00,MXN,,active,2024-08
f16517f6876a,HS-100417,ACC-2416,cus_100416,T2,"Grupo Macías, Canales y Rolón",grupo603.com.mx,SMB,Automotriz,Basico,Yucatán,Ana Ruiz,2023-01-22,7656.00,crm,high,7656.00,MXN,,active,2024-08
f189adcdf97f,HS-100376,ACC-2375,cus_100375,T1,"Club Marrero, Guzmán y Vela",club423.com.mx,SMB,Manufactura,Basico,Puebla,Ana Ruiz,2023-06-22,3126.00,crm,high,3126.00,MXN,,active,2024-08
f1a6ca1331db,HS-100032,ACC-2031,cus_100031,T1,Meraz-Cintrón,merazcintrón97.com.mx,SMB,Construcción,Basico,CDMX,Jorge Ibarra,2022-06-03,2794.00,crm,high,2794.00,MXN,,active,2024-08
f268910f164f,HS-100015,ACC-2014,cus_100014,T1,"Perea, Vanegas y Mayorga",perea272.com.mx,SMB,Tecnología,Basico,Sonora,Marta Díaz,2023-04-29,3143.00,crm,high,3143.00,MXN,,active,2024-08
f278c285db4a,HS-100113,ACC-2112,cus_100112,T1,Club Espinoza y Magaña,club290.com.mx,Enterprise,Hospitalidad,Premium,Querétaro,Luis Peña,2024-04-29,47414.00,crm,high,47414.00,MXN,,active,2024-08
f2bfbed8aeda,HS-100200,ACC-2199,cus_100199,T1,Club Torres-Trujillo,club118.com.mx,Mid-Market,Salud,Pro,Chihuahua,Jorge Ibarra,2023-06-29,18128.00,crm,high,18128.00,MXN,,active,2024-08
f2f553d01764,HS-100033,ACC-2032,cus_100032,T2,Heredia-Carrión,herediacarri670.com.mx,SMB,Automotriz,Basico,Jalisco,Marta Díaz,2024-06-29,7293.00,crm,high,7293.00,MXN,,active,2024-08
f3488af55845,HS-100519,ACC-2518,cus_100518,T1,Amaya y Vázquez y Asociados,amaya21.com.mx,Enterprise,Construcción,Premium,Puebla,Carla Nuñez,2023-07-01,28044.00,crm,high,28044.00,MXN,,active,2024-08
f34cb98c7172,HS-100561,ACC-2560,cus_100560,T1,"Corporacin Almanza, Vargas y Benavides",corporacin497.com.mx,Mid-Market,Agroindustria,Pro,Chihuahua,Ana Ruiz,2024-02-23,25924.00,crm,high,25924.00,MXN,,active,2024-08
f4369dc52865,HS-100644,ACC-2643,cus_100643,T1,Corporacin Nieto-Pantoja,corporacin758.com.mx,SMB,Automotriz,Basico,Puebla,Jorge Ibarra,2022-12-23,6602.00,crm,high,6602.00,MXN,,active,2024-08
f43c5b31b192,HS-100194,ACC-2193,cus_100193,T1,Acosta A.C.,acosta409.com.mx,Mid-Market,Alimentos,Pro,Querétaro,Fernanda Solís,2023-03-27,12115.00,crm,high,12115.00,MXN,,active,2024-08
f4738f0dd8aa,HS-100237,ACC-2236,cus_100236,T1,"Proyectos Perales, Narváez y Nazario",proyectos790.com.mx,SMB,Agroindustria,Basico,Guanajuato,Jorge Ibarra,2024-03-01,7117.00,crm,high,7117.00,MXN,,active,2024-08
f51f42af8a26,HS-100130,ACC-2129,cus_100129,T1,Mayorga-Corona,mayorgacoron974.com.mx,SMB,Hospitalidad,Basico,Chihuahua,Jorge Ibarra,2022-08-16,2169.00,crm,high,2169.00,MXN,2023-04-12,churned,2023-04
f53160415402,HS-100553,ACC-2552,cus_100552,T1,Nava S.C.,nava581.com.mx,Mid-Market,Tecnología,Pro,Querétaro,Diego Ortega,2024-03-31,12283.00,imputed_from_deal,high,,MXN,2024-06-05,churned,2024-06
f5dc072a79ed,HS-100440,ACC-2439,cus_100439,T1,Montoya S.A.,montoya896.com.mx,SMB,Logística,Basico,Jalisco,Diego Ortega,2022-08-11,2264.00,crm,high,2264.00,MXN,,active,2024-08
f60394aa4454,HS-100245,ACC-2244,cus_100244,T1,Leyva-Aponte,leyvaaponte406.com.mx,SMB,Manufactura,Basico,Guanajuato,Ana Ruiz,2024-01-20,6112.00,crm,high,6112.00,MXN,,active,2024-08
f618418fca35,HS-100157,ACC-2156,cus_100156,T1,Grupo Montoya-Canales,grupo935.com.mx,Mid-Market,Alimentos,Pro,Yucatán,Marta Díaz,2022-09-10,13689.00,crm,high,13689.00,MXN,,active,2024-08
f6c34b74fdf2,HS-100428,ACC-2427,cus_100427,T1,Industrias Delgadillo-Zapata,industrias866.com.mx,Enterprise,Salud,Premium,Querétaro,Diego Ortega,2023-07-02,81329.00,crm,high,81329.00,MXN,,active,2024-08
f750af5db82c,HS-100044,ACC-2043,cus_100043,T1,Acosta S.A.,acosta674.com.mx,Enterprise,Educación,Premium,Puebla,Marta Díaz,2024-06-17,62261.00,crm,high,62261.00,MXN,,active,2024-08
f7b188c45db9,HS-100023,ACC-2022,cus_100022,T1,Proyectos Piña-Patiño,proyectos941.com.mx,SMB,Servicios Financieros,Basico,Querétaro,Diego Ortega,2023-05-10,2004.00,crm,high,2004.00,MXN,2024-01-10,churned,2024-01
f7c843dcd62a,HS-100301,ACC-2300,cus_100300,T1,Nava-Mondragón S.A. de C.V.,navamondragó296.com.mx,SMB,Servicios Financieros,Basico,Querétaro,Carla Nuñez,2023-04-13,2602.00,crm,high,2602.00,MXN,,active,2024-08
f81f32be9b74,HS-100409,ACC-2408,cus_100408,T1,Rangel y Alfaro e Hijos,rangel817.com.mx,Enterprise,Alimentos,Premium,Estado de México,Diego Ortega,2022-10-12,81671.00,crm,high,81671.00,MXN,,active,2024-08
f8253f98cbef,HS-100276,ACC-2275,cus_100275,T1,"Grupo Estévez, Tamayo y Raya",grupo356.com.mx,SMB,Automotriz,Basico,Nuevo León,Marta Díaz,2024-02-13,7812.00,crm,high,7812.00,MXN,,active,2024-08
f8ef2a0febfc,HS-100341,ACC-2340,cus_100340,T1,Ureña S. R.L. de C.V.,ureña925.com.mx,SMB,Servicios Financieros,Basico,Guanajuato,Luis Peña,2022-07-09,6140.00,crm,high,6140.00,MXN,,active,2024-08
f9258b3410f9,HS-100590,ACC-2589,cus_100589,T1,Saldivar-Longoria,saldivarlong196.com.mx,SMB,Servicios Financieros,Basico,Guanajuato,Luis Peña,2023-12-22,2146.00,crm,high,2146.00,MXN,,active,2024-08
f9d56b104a2b,HS-100544,ACC-2543,cus_100543,T1,Zamora-Luna,zamoraluna64.com.mx,Mid-Market,Hospitalidad,Pro,Chihuahua,Diego Ortega,2023-06-16,12168.00,crm,high,12168.00,MXN,,active,2024-08
fa78e5fd572a,HS-100401,ACC-2400,cus_100400,T1,"Corporacin Varela, Mesa y Collazo",corporacin275.com.mx,SMB,Logística,Basico,Querétaro,Jorge Ibarra,2023-02-08,6039.00,crm,high,6039.00,MXN,2023-08-28,churned,2023-08
fa963456da9c,HS-100558,ACC-2557,cus_100557,T2,de la Rosa-Molina,de288.com.mx,SMB,Logística,Basico,Puebla,Ana Ruiz,2022-11-21,8904.00,crm,high,8904.00,MXN,,active,2024-08
fb754cb6ae6b,HS-100025,ACC-2024,cus_100024,T2,Marrero-Prieto,marreropriet785.com.mx,SMB,Servicios Financieros,Basico,Nuevo León,Carla Nuñez,2022-11-07,3030.00,crm,high,3030.00,MXN,,active,2024-08
fb8b03e9c21b,HS-100254,ACC-2253,cus_100253,T1,"Laboratorios Ulibarri, Delgadillo y Madrigal",laboratorios977.com.mx,SMB,Retail,Basico,Chihuahua,Carla Nuñez,2022-06-16,6309.00,crm,high,6309.00,MXN,,active,2024-08
fca6820379e6,HS-100283,ACC-2282,cus_100282,T1,"Magaña, Soto y Alarcón",magaña515.com.mx,SMB,Educación,Basico,Guanajuato,Luis Peña,2023-02-14,2453.00,crm,high,2453.00,MXN,2023-07-08,churned,2023-07
fcb92db97bd8,HS-100458,ACC-2457,cus_100457,T1,Laureano y Moreno S.A.,laureano532.com.mx,SMB,Construcción,Basico,Jalisco,Diego Ortega,2023-12-27,7570.00,crm,high,7570.00,MXN,2024-04-08,churned,2024-04
